id;screen_name;name;created_at;full_text
1,77653E+18;CoBouillot;Coralie Bouillot;2024-04-06 10:46:03 +02:00;Facture exorbitante d'électricité de ma fille étudiante. J'appelle @ENGIEpartFR pour essayer de comprendre. Zéro détail, zéro explication à part un cours théorique sur le KwH. Je demande un détail conso, on me dit que ça coûte 2€ par mois...
1,77704E+18;SylaannK;Sylaann;2024-04-07 20:27:38 +02:00;Bonjour @ENGIEpartFR pouvez vous m'expliquer s'il vous plait à quoi correspondent les gros pics de consommation d'electricité que j'ai en journée vers 18h00 et 21h00?\nJ'ai juste un frigo qui consomme en continue et un ordinateur qui fait de meme (sauf la nuit) https://t.co/nzj3WTwox5
1,77728E+18;VikingMaure;Épileptique-Gamer;2024-04-08 12:24:52 +02:00;C'est qui ce +33662563637 qui prétend être mon fournisseur d'énergie mais ignore où j'habite ? Et qui en plus me parle d'aide aux panneaux photovoltaïques alors que @ENGIEpartFR sait que j'habite en HLM ? Bref, N° bloqué mais #Bloctel pourrait m'éviter d'avoir a le faire 😡
1,77735E+18;Melhildor;Vinz Robert;2024-04-08 16:47:55 +02:00;Le prix au kWh a été multiplié par 2 (et même par un peu plus que 2 pour les heures creuses). @ENGIEpartFR vous êtes des voleurs, mais comme nous avons également un gouvernement de voleurs, c'est logique qu'il vous laisse faire.
1,77736E+18;arnaudPapin1312;Arnaud Papin;2024-04-08 17:39:46 +02:00;@ENGIEpartFR \n\nBonjour , le 01/02/2024 ,nous avons eu la désagréable surprise de voir le prix du kwh d électricité de mon contrat passer de 0,20e ttc à 0,37euros soit presque 100% d augmentation et cela sans nous alerter ni par téléphone et par mail).
1,77764E+18;OgMedved;Medved;2024-04-09 12:17:25 +02:00;Salut @ENGIEpartFR , j’entame mon 12eme jour sans électricité, j’suis Jiri Prochazka moi ?
1,77774E+18;osauvan;Olivier;2024-04-09 18:51:09 +02:00;@ENGIEpartFR @ENGIEgroup , est ce normal de poireauter 2 x 25 minutes sur le 0969321953 (3 minutes annoncées) tout ça pour modifier un nom sur un contrat. Ah oui nous avons été sur notre espace personne. Service clients aux abonnés absents.
1,77804E+18;Crypto_Daron;Daron ₿ ⚡🇨🇵;2024-04-10 14:43:53 +02:00;"@ENGIEpartFR merci de dire à vos démarcheurs sur Le Mans d'arrêter de se faire passer pour des agents d'entretien du réseau électrique.\nJe ne suis pas chez vous pour l'électricité et je ne compte à souscrire à vos pseudos ""offres bouclier tarifaire"".\nLa malhonnêteté est dingue."
1,77844E+18;pharaon_alain;alain🔺🔺🔺👁🌍✨;2024-04-11 17:25:01 +02:00;Merci ⁦@ENGIEpartFR⁩ sa devient du luxe.faire à mangé,laver eau https://t.co/0yoEk9Ukpm prépare les bougies 🕯️🕯️🕯️🥵 https://t.co/pLzK9uyk8w
1,77845E+18;DragonZord_777;DragonZord-DragoonZordon;2024-04-11 18:05:44 +02:00;Super quand tu reçois une facture de régularisation de 850 euros de la part de @ENGIEpartFR avec des mensualisations qui montent de 130 euros à 275 euros par mois ... Tu m'étonne que des gens se retrouvent SDF du jour au lendemain @zoesagan Et le Bouclier Tarifaire dans tout ça ?
1,77876E+18;OmnesK;Kévin Comte | StreamRunners (Omnes);2024-04-12 14:27:30 +02:00;"@ENGIEpartFR ils sont forts quand même, ils ont souscrit d'eux-mêmes un contrat à mon nom (alors que je suis chez @EDFofficiel) et là ils me mettent en recouvrement alors que j'ai jamais été client chez eux.\n\nEt la meuf au téléphone a le culot de me dire ""ça va 100€ c'est rien)"
1,77981E+18;nestor_RamJim_;@Palmira;2024-04-15 11:58:00 +02:00;@ENGIEpartFR bonjour comment faire étant client et obligé de partir à l'étranger S. V. P. (Clouturer le service) Merci
1,77999E+18;filledesiiles;🌟;2024-04-15 23:31:07 +02:00;Janvier 286 kw/h 66€\nMars 246 kw/h 69€ \n\n@ENGIEpartFR ?????
1,78012E+18;blavier86;Portalet;2024-04-16 08:23:14 +02:00;@ENGIEpartFR \nFuyez société d'incompétents.  Suite à une erreur de facturation  Engie m' avait promis de faire un geste commercial et il ne l' a jamais tenu Un conseil\nallez chez Vattenfal qui 5% moins cher et le service client est plus compétent Vérifiez avec Hello Watt
1,78015E+18;axel_nader;Axel Nader;2024-04-16 10:31:03 +02:00;@ENGIEpartFR  Comment un contrat de particulier peut être résilié sans le consentement ni aucune faute de sa part? \n#Erreur #Énergie #LenteurCognitive
1,78024E+18;DeyrisJeff;Jeff $ALPH;2024-04-16 16:30:48 +02:00;@vince_b29 @ENGIEpartFR @UFCquechoisir Bonjour,\nJe suis dans la même merde, 2 mois que je paye une augmentation avec un prix qui passe de 0.20 à 0.38 sans avertissement. Avez vous trouvez un recours ou juste résilier ?\nMerci à vous
1,7805E+18;blavier86;Portalet;2024-04-17 09:26:46 +02:00;@ENGIEpartFR Fuyez Engie nul à chier\nJ'ai une très petite retraite j'avais demandé la mensualisation tout allez bien quand Engie a subitement arrêté la mensualisation. Au bout d'un an j' ai eu une énorme facture à payer d' un coup.\nSociété d' incompétents
1,78063E+18;Wifie_wills;William's;2024-04-17 18:05:41 +02:00;Ah ouais .. le service client @ENGIEpartFR c’est quelques choses de dingue ! 😅\n\nUn service à la hauteur de leur connerie pfff https://t.co/NLd6H6n3ZU
1,78068E+18;hyunsaeng;HyunSaeng;2024-04-17 21:10:10 +02:00;Je viens de vérifier et... Ah bah merde alors, d'un coup je passe de 52€ à 70€ pour le mois de mars alors qu'on est mi avril... Donc même le mois entamé ont consomme encore pour le mois précédent ? Je veux bien une explication là @ENGIEpartFR @ENGIEgroup https://t.co/d4PN8QjWvg
1,78086E+18;blavier86;Portalet;2024-04-18 09:39:22 +02:00;@ENGIEpartFR Fuyez Engie société d' incompétents.  octobre ma chaudiere est tombé en panne 4 interventions en 4 mois ils ont réussi à réparer. Interventions : 11.10.23-12.01.24-17.01.24-26.0124. C'est sur la dernière qu' ils ont changé les pièces. 4 mois ou je me suis gelé le cul
1,78213E+18;pguign;Pascal J Guignard;2024-04-21 21:11:50 +02:00;Encore une arnaque signée @ENGIEpartFR : le tarif week-end qui après 3 tentatives d'inscription sur deux mois n est toujours pas actif pour des raisons inconnues comme seul le mauvais service clients Engie peut vous le proposer. Inacceptable !
1,78233E+18;venries;Fabien Venries;2024-04-22 10:40:48 +02:00;@ENGIEpartFR 1€/jour l’abonnement de gaz, passage de 252€/an en 2022 a 365€ en 2024 soit +44% comment arrivez vous à justifier cette hausse en 2 ans ?
1,78264E+18;Chris_D_FR;Christian;2024-04-23 07:08:06 +02:00;C’est quoi cette augmentation d’abonnement de 20% ?? ⁦@dgccrf⁩ ⁦@TF1⁩ ⁦⁦@ENGIEpartFR⁩ ⁦@afpfr⁩\ninadmissible !!!! #energie #gaz #engie https://t.co/p7b9hcBGX6
1,78272E+18;Brutus8039277;Brutus;2024-04-23 12:30:25 +02:00;Énorme compte @ENGIEpartFR ferme\nDepuis 1 semaines! Facture inaccessible , prélèvement sur les mauvais comptes. Combien de temps on va supporter cette merde!si c’est ça je résilie et je vais ailleurs! 10 ans que je suis client merde !
1,78302E+18;SlappySlap_fr;Maxime;2024-04-24 08:08:02 +02:00;Il va falloir que l'on m'explique comment @ENGIEpartFR Arrive a me faire une mensualisation a 307.12 (x11) ce qui donne 3 378.32€, ça fait +1000 par rapport a ce que je paie cette année (2 380.88€) 1/2
1,78353E+18;_Hysope;🖤🕸️🦷Tiger'hysope du Chaos🦷🕸️🖤;2024-04-25 18:14:38 +02:00;Y'a @ENGIEpartFR qui continue de nous arnaquer la gueule en me faisant payer des heures pleines et heures creuses, contrat auquel on a jamais souscrit. J'ai l'impression d'être dans un sketch. On continue de me facturer tous les mois ce contrat tout en me disant qu'on va me
1,78398E+18;cel1a69;🇵🇸;2024-04-26 23:43:54 +02:00;@ENGIEpartFR le pire service qui puisse exister sur cette terre
1,78538E+18;FestimagesNatur;CHAUVIN Yves;2024-04-30 21:02:34 +02:00;Merci qui ?\nAugmentation du gaz \n#Engie\n@ENGIEpartFR https://t.co/gO8tfwkWLS
1,786E+18;fseb5193;Fred 🌈;2024-05-02 14:05:27 +02:00;Merci @ENGIEpartFR +10,82% (HT) sur l'abonnement et +13,06%  (HT) sur le prix du kWh, au 1er juillet prochain. Continuez c'est open bar ! https://t.co/wmgRpLLoFo
1,78609E+18;deuslink1;deuslink;2024-05-02 19:37:14 +02:00;Dîtes @ENGIEpartFR ça ne vous dérange pas de couper le gaz chez vos clients sans préavis pour de soi-disant factures impayées ? Mettre plusieurs jours pour redonner accès au gaz et ne faire aucun geste commercial lorsqu'il a été prouvé que les factures ont bel et bien été payées
1,78609E+18;deuslink1;deuslink;2024-05-02 19:37:15 +02:00;@ENGIEpartFR c'est quoi ça ? Les autres dîtes rien :\nDans le doute, le lien d'où viennent les captures d'écran : https://t.co/hQgB8l3cVl. https://t.co/gvDeDFiV6d
1,78627E+18;cerfalex;🦌 Alex.;2024-05-03 07:41:54 +02:00;Bonjour @ENGIEpartFR @ENGIEgroup. Pouvez-vous m'expliquer pourquoi, dans mon suivi, le montant des conso des mois précédents vient d'augmenter en catimini ? \nPour le gaz, + 20€ en Janvier par exemple...\nC'est normal ?
1,78627E+18;cerfalex;🦌 Alex.;2024-05-03 07:46:27 +02:00;@ENGIEpartFR @ENGIEgroup Idem en Novembre, où ma conso d'électricité prend +25€ entre ce que vous m'annonciez à l'époque dans ma conso mensuelle et ce qui apparait aujourd'hui. \nOn en parle ? @ENGIEpartSAV
1,78643E+18;capThom3;BTW Thom #jesuivacinne et je fais ce que je veux;2024-05-03 18:01:03 +02:00;@ENGIEpartFR poste 2, donc j'ai du refaire une demande par internet. Vous ne maitrisez absolument pas le numérique c'est affolant.
1,78738E+18;babouzoulou;bab hola;2024-05-06 09:04:57 +02:00;Passer de 0,15 cts le kw/h a plus de 0,22cts le kw/h la bonne surprise de ENGIE soit disant une mise à jour a été faite sur la conso. le 2 mai j’avais une facture de 134 € pour avril et le 3 mai je me retrouve à devoir 194 € @ENGIEpartFR @CNEWS @BFMTV @TPMP 1/2
1,78739E+18;FIVEDIDI5;FIVE;2024-05-06 09:58:36 +02:00;@ENGIEpartFR je peux savoir pourquoi j’ai pas accès à mes factures mensuelles ?
1,78818E+18;guiguimufc;Guigui🇵🇹;2024-05-08 13:59:03 +02:00;Pardon j’ai bien lu là ??? C’est quoi encore cette augmentation de taré ? @ENGIEpartFR https://t.co/YHx1L1wZEA
1,78924E+18;juju_IDE_56;Julien_IDE-56🇨🇵;2024-05-11 12:27:13 +02:00;@ENGIEpartFR on fait comment ?\nVous faites une erreur de facturation et la personne que nous appelons nous oblige à payer l'intégralité de la somme ??? C'est une blague ?????
1,78924E+18;DrMaeker;Dr Éric Maeker;2024-05-11 12:41:06 +02:00;Je remarque que le prix du kWh électrique augmente de mois en mois\n\n- aujourd'hui 0.22€ !!!\n\n- avril 0.19€\n- mars 0.17€\n- fév 0.17€\n- jan 0.15€\n- déc 23 0.15€\n- déc 22 0.16€\n- déc 21 0.15€\n\nIdem pour l'abonnement qui passe 13.4€ à 16.37€ !!!\n\n@ENGIEpartFR @ENGIEgroup ?
1,78993E+18;LigeourP;ligeour   pierre;2024-05-13 10:04:55 +02:00;@FestimagesNatur @ENGIEpartFR Depuis mon  renouvellement  de contrat  j ai une ligne consommation  obligation  pour le  gaz 0,01319 +TVA et l électricité  0,01307 +TVA  ayant  partagé  avec  des  connaissances  clients  ENGIE fort de  constater que je suis le seul dans  ce cas et vous  ?
1,78995E+18;ANDIAAAL;ANDIAL;2024-05-13 11:18:20 +02:00;Bonjour @ENGIEpartFR, ça fait plus de 10 min que j’attends au téléphone pour modifier la date de rdv avec le technicien, votre site étant en maintenance DEPUIS UNE SEMAINE ! 😡\n\nOn peut modifier ça en DM ? Merci ! #Engie @ENGIEgroup
1,78998E+18;clef_aux_fees;CLÉӨPHÉEᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ;2024-05-13 13:32:47 +02:00;Bonjour, @ENGIEpartSAV @ENGIEpartFR , j'ai un problème assez urgent et votre chat ne marche pas sur le site. Serait-il possible d'avoir un conseiller relativement vite s'il vous plait ?
1,79042E+18;KrGA9z;TF AK 🔴🟡;2024-05-14 18:35:38 +02:00;@ENGIEpartFR @ENGIEgroup Qui force ses clients à payé + SANS être prévenu évidemment ??? C’est hallucinant ! \nOn augmente la mensualité sans me prévenir et quand je demande une explication on ne m’en donne pas ! https://t.co/rJKV1cMcFw
1,79063E+18;honoqueen_;moon☽;2024-05-15 08:30:09 +02:00;@ENGIEpartFR  me prélever 400 balles sans me prévenir et ne me fournissant plus d’accès à mon espace client c’est normal ! ? 0 mail rien du tout et aucunes propositions de paiement en plusieurs fois je suis bien contente d’être partie de chez vous .
1,79103E+18;AixeMatrice;Christelle;2024-05-16 11:00:40 +02:00;Reçu Nouveau Prix de @ENGIEpartFR !! Merci #Macron ! Je paierai pas !  Et j’ouvre à un faux nom ! Fini d’être votre pigeonne !! https://t.co/4ez3eamq2y
1,79107E+18;nicoleodera;NICOLEO;2024-05-16 13:23:44 +02:00;@ENGIEpartFR @BFMTV L'estimation de ma mensualité était de 65 euros quand j'ai souscrit mon contrat chez @engie montant sensiblement identique à celui que je payais chez #Totalenergies
1,79107E+18;nicoleodera;NICOLEO;2024-05-16 13:23:45 +02:00;Aujourd'hui, @ENGIEpartFR m'informe que pour ne pas avoir UN TRES GROS REAJUSTEMENT mes mensualités doivent passent à 175 EUROS Je n'ai pas chauffé plus, pas de nouvel appareil... je vais aussi porter plainte auprès du médiateur de l'ENERGIE pour cette arnaque et QUITTER #ENGIE
1,7911E+18;pharaon_alain;alain🔺🔺🔺👁🌍✨;2024-05-16 15:33:16 +02:00;Merci ⁦@ENGIEpartFR⁩ 300€ abonnement gaz sans consommation.bien je finirai à la bougie 🕯️ https://t.co/bEQylz4SDX
1,79181E+18;tiredandtiring;Cassou;2024-05-18 14:36:00 +02:00;@ENGIEpartFR c’est normal de résilier mon contrat 4 jours en avance alors que je suis encore dans l’appart ? Et comme par hasard impossible de vous joindre ! Merci vraiment quel service !
1,79227E+18;StarPhonix;StarPhoenix;2024-05-19 21:19:10 +02:00;Engie qui me facture plus de 100€ alors que je ne suis plus chez eux depuis le 6 avril, c'est quoi ce bordel ?\n\nJe peux avoir une explication @ENGIEpartFR?
1,79256E+18;Erikvano0802;Erik;2024-05-20 16:23:00 +02:00;Ça va, @ENGIEpartFR on vous dérange pas ??? https://t.co/STLwrsqFR2
1,79257E+18;lecrabedu72;🦅🇨🇵♿️ Le Crabe du 72 ♿️🇨🇵 🦅;2024-05-20 17:07:20 +02:00;Bizarre, j'ai reçu un SMS identifié @ENGIEpartFR disant qu'ils ont reçu l'attestation de mon chèque énergie, sauf que je ne leur ai pas envoyé, ni fait en reconduction automatique. @ENGIEpartSAV
1,79289E+18;ENGIEpartFR;ENGIE Particuliers;2024-05-21 14:04:31 +02:00;Dans quelle partie de la maison les pertes de chaleur sont généralement les plus importantes ? 🏡\n\nLa réponse dans quelques jours sur notre compte @ENGIEpartFR ! 😉
1,79318E+18;C_lawest22;L.;2024-05-22 09:37:53 +02:00;Wow merci @ENGIEpartFR mais c’est 500€ que vous me devez https://t.co/b7Lu2eHdGC
1,79319E+18;C_lawest22;L.;2024-05-22 09:53:53 +02:00;@leretour_RR @ENGIEpartFR Mdrrr j’ai les nerfs i m’ont VOLÉ 500€ et ajd i font ça mdrrr
1,79324E+18;PetruSampieru;Micca Nomi;2024-05-22 13:09:05 +02:00;@ENGIEpartFR \nMa facture mensuelle double \n100% augmentation \n  Merci Engie
1,79332E+18;fustinette;Nadia Fufette🔻🐝💧Tête Dure;2024-05-22 18:46:16 +02:00;@HAPPEbyENGIE offre des tarifs moins cher car tout est en ligne par rapport à @ENGIEpartFR où tout se fait par téléphone ou messagerie \nQuelqu’un m’explique la différence ? 🤔🤔🤔🙄
1,79369E+18;izzieknits;Isabelle;2024-05-23 19:17:48 +02:00;@ENGIEpartFR @ENGIEgroup vous n’avez pas honte de couper le gaz à toute une copro à Romainville (93) sans préavis pour un défaut de paiement pour lequel aucune relance n’a jamais été faite?!! Des familles avec des nourrissons sont privé d’eau chaude pour une durée indéterminée !!
1,79376E+18;Monaidex;bop🇵🇸;2024-05-23 23:37:15 +02:00;@ENGIEpartFR comment je peux avoir 2000e d’électricité ???? À réguler allo ?
1,79401E+18;LaBretonne12;La Bretonne 🇺🇦🏳️‍🌈;2024-05-24 16:34:44 +02:00;@GRDF @ENGIEpartFR \nAujourd'hui j ai rencontré Kafka. 45 mn au tel,avec engie puis grdf puis de nouveau engie. Engie est incapable de modifier une adresse, pour les factures OK, mais pour le reste non. Utilisation de sous traitant à tout va
1,7943E+18;NYID76;momo27;2024-05-25 11:40:55 +02:00;@ENGIEpartSAV vous pouvez me faire un devis si je veux changer de fournisseur ?
1,79464E+18;Kadorito;Arnaud Ladrière;2024-05-26 09:57:48 +02:00;6 ans qu'on est chez @ENGIEpartFR @ENGIEgroup et nous continuons à avoir des erreurs de facturation, toujours gérées comme des pieds. Là je viens de recevoir 3 factures datées d'hier, sans aucune justification ou conso, juste un montant, circulez y'a rien à voir. Scandaleux.
1,79476E+18;Isa2Abraham;isabelle abraham;2024-05-26 17:55:17 +02:00;@ENGIEpartFR Bonjour \nEst ce normal de se retrouver avec une facture à payer sous 8 jours de plus de 2780 euros pour un studio après un changement de compteur Linky il\nY a 6 mois, sans aucune alerte, avec des fausses informations transmises par Enedis ? Un studio étudiant complètement rénové!
1,79476E+18;Kadorito;Arnaud Ladrière;2024-05-26 18:11:23 +02:00;@ENGIEpartFR @ENGIEgroup Pour compléter le tableau, des échanges lunaires avec un(e) conseiller(e) qui répond à moitié aux questions sur ces factures, et à coté raconte n'importe quoi : que nous aurions signé un contrat en février (pas du tout) et n'aurions pas été facturé de l'électricité (archi faux).
1,79535E+18;PfChenu;Pierre-François Chenu;2024-05-28 09:16:01 +02:00;'@ENGIEpartFR apporte son soutien au #PNCEE et à @Ecologie_Gouv dans sa lutte contre la fraude à la #RénovationEnergétique et son objectif de faire des #CEE un outil transparent et efficace pour les consommateurs.\nCes fraudes atteignent douloureusement les #consommateurs lésés, mais aussi l’ensemble des consommateurs qui se voient pénalisés par des factures d’énergie alourdies par les annulations de CEE frauduleux ! https://t.co/SslMBpFn6M
1,79572E+18;Valywmb;Bonioma 📵;2024-05-29 09:25:37 +02:00;Faudra me dire comment je consomme 370€ d’électricité soit mon appartement c’est Versailles soit les chauffages fonctionne à pleine puissance @ENGIEpartFR  je vous quitte toute façon
1,7959E+18;BH3Ganja1er;Bastien.C;2024-05-29 21:43:14 +02:00;J'invite tout le monde à vérifier ses factures @ENGIEpartFR car ils sont en train de nous escroquer! Contrat soit disant bloqué pour 1 ans a 0.13cts du kwh je m'apercois que je suis à 0.30cts  depuis nov 2023 et à l'heure actuelle je  n'ai meme pas l'infos sur mon espace client!
1,79641E+18;lambel0;lambel;2024-05-31 07:27:48 +02:00;@med_energie depuis des mois et des mois @ENGIEgroup refuse de reconnaître une facturation abusive . 25€/mois 8 mois de l'année sans aucune consommation du client de gaz . Ils ne répondent pas ou avec  désinvolture . Ça fait très cher pour rien du tout. @med_energie @dgccrf https://t.co/8iB0CfHlhC
1,79657E+18;DijkZee;pit 🍁🐳;2024-05-31 17:33:08 +02:00;@PfChenu @ENGIEpartFR @Ecologie_Gouv moi ce qui m'atteint douloureusement, ce sont les +20.24% d'augmentation de l'abonnement Gaz 😝\n#gazpasserelle #engie
1,79757E+18;JlucLavieville;Jluc. Lavieville,;2024-06-03 12:14:50 +02:00;@ENGIEpartFR bonjour, cela fait plusieurs jours que je n’arrive pas à me connecter à votre site. Pouvez-Vous me donner la raison de cette non connexion ?
1,79827E+18;tutus_rayan;Tutus;2024-06-05 10:31:09 +02:00;@ENGIEpartFR Attention arnaque chez ENGIE facture annuelle qui ne correspond pas à la consommation. Incapable de m’expliquer d’où vient le problème.
1,79846E+18;bunjingi1;MARECHIANTE 🇺🇦🎗🇫🇷🥄🥥;2024-06-05 22:58:46 +02:00;Je viens de recevoir un courrier d'@ENGIEpartFR : plus de 20% d'augmentation pour le seul abonnement. \nÇa ne va pas bien se passer...\n@BrunoLeMaire
1,79861E+18;JRCondat;JRC;2024-06-06 08:56:22 +02:00;@ZinoToujours @_bien_commun Dîtes @ENGIEgroup @ENGIEpartFR c'est normal que vous ayez un salarié qui utilise votre image et service pour menacer une personne ? Pire encore qu'il ait accès à un dossier sans que le client l'ait sollicité ? Un peu de ménage dans vos services serait bien 🙏
1,79868E+18;MilltonFrost;Icare;2024-06-06 13:22:09 +02:00;@ENGIEpartFR bonjour, j’ai regardé mon échéancier, la semaine dernière, ok et je regarde aujourd’hui j’ai pris 30€ en plus?\nSans communication, sans prévenir, sans raison?\nVous annoncez un prix et vous le changez comme vous voulez?
1,79868E+18;Me_Little_J;Julie;2024-06-06 13:29:41 +02:00;@ENGIEpartSAV un mois d’attente pour que quelqu’un me recontacte depuis la résiliation de mon contrat, on rappelle toutes les semaines et impossible d’avoir le service facturation en direct bien évidemment, comment on fait pour être remboursé d’un service non fait ?
1,79874E+18;GGCadoudal;Cadoudal;2024-06-06 17:43:55 +02:00;@VaeVix quoi ?! tu ne contractes pas ?! moi c’est @ENGIEpartFR qui me fait vivre un enfer avec son appli de m… qui se déconnecte sans arrêt, exige une triple authentification (lol pour lire sa conso, s’cuse le secret défense 😂) et est totalement illisible une vrai usine .. à gaz !
1,79906E+18;T0m_K0ska;Tonton Koska;2024-06-07 14:53:32 +02:00;La musique d'attente quand on appelle pour avoir un conseiller @ENGIEpartFR tu sais pas si tu appelles réellement Engie ou l'exorciste ! 🤣
1,79907E+18;T0m_K0ska;Tonton Koska;2024-06-07 15:30:13 +02:00;Par contre raccroché au nez après 4min d'attente c'est pas cool @ENGIEpartFR 😩
1,79911E+18;PatriceBlanco;PatBla 🇫🇷;2024-06-07 18:04:17 +02:00;Bonjour @ENGIEpartSAV ,\n\nj’ai passé 15 minutes au téléphone et le conseiller n’a pas su me renseigner…\n\nJ’acquiers une maison le 25 juin.\nActuellement c’est la force qui est installée et je souhaite plutôt repasser en mono.\nC’est un compter linky, quel coût pour changer?\nMerci
1,79972E+18;GiCi;GiCi  Gens d'iCi φ🐝💧;2024-06-09 10:35:17 +02:00;"@ENGIEpartFR \nsi l'augmentation des tarifs (contrat + conso) du #gazpasserelle vous interpelle , rien ne sert d'appeler #ENGIE pour connaitre les autres types de contrat!\nrep: ""nous on est gaz passerelle on ne connait pas les autres contrats!""\nbelle assist telephonique!"
1,80057E+18;Chabinegwada2;Lu Divine;2024-06-11 18:32:30 +02:00;@ENGIEpartFR le pire des svc clients. Appeler 10 fois le svc client pour le même problème et avoir des conseillers arrogants qui ne consultent pas le dossier avant de donner une réponse toute faite et à côté de la plaque. A quand les remboursements des sommes indûment perçues ?!
1,80082E+18;christou7796;un.doigt.dans.le.nez;2024-06-12 11:00:48 +02:00;@ENGIEpartFR on en parle du fait que vous préleviez 970 euro à une personne sans même l'informer et en vous basant sur des estimations sans demander les relever ? Et que vous refusez d'activer le compteur pour qu'on les fasse ? Voleur un jour voleur toujours ?
1,80309E+18;Alexis_S78;Alex;2024-06-18 17:36:41 +02:00;@ENGIEpartFR trouvez-vous ça normal d’inventer des consommations et de ne pas vouloir rembourser l’intégralité des trop perçus à vos clients ? @dgccrf @med_energie https://t.co/oSEr7Urk9K
1,80334E+18;AliceVachet;Alice Vachet;2024-06-19 10:06:11 +02:00;"🗓️ RDV le 20/06 pour la table ronde ""L’#IA, au service de la #relationclients""\n\n🗣️ @ClaireCreation, Directrice Marketing, Data et Communication ENGIE\n🗣️ E. Krieger, professeur à @HECParis\n🗣️ V. Luciani, CEO @Artefact_France\n\n@ENGIEpartFR 🤝 @bymaddyness\n\n#collaborationcommerciale https://t.co/V49DtFm0Lx"
1,8037E+18;perlinpinpin___;M;2024-06-20 10:08:50 +02:00;Coucou @ENGIEpartSAV je t'ai envoyé un DM
1,80442E+18;AznarPierre2;mr wick 🐕 (pierre);2024-06-22 09:48:57 +02:00;@ENGIEpartFR pourquoi vos tarifs ont explosé  ,moi je ne m'en sort pas, vos factures ont triplés..... moi je suis handicapé ♿️, je ne suis pas riche pour payer aussi cher ....
1,80515E+18;Alex_aka_Gor;aatgrog;2024-06-24 10:02:35 +02:00;@ENGIEpartFR   qui refuse d'envoyer un Extrait de compte comptable à un client. 🤷\n\nPour surfacturer, il y a du monde, pour envoyer un extrait de compte, pas possible. 🤔
1,80532E+18;JeremyWillmann;🇨🇵Voltuar🇨🇵;2024-06-24 21:06:59 +02:00;@ENGIEpartFR Attention, Engie double les prix du KWh sans en informer ses clients. Et vous envoie des factures de régularisation exorbitante. Fuyez ce fournisseur à tout prix.
1,80626E+18;SMoncompte25831;SAV Moncompte;2024-06-27 11:18:08 +02:00;FUYEZ Mon Pilotage Elec! Thread ⬇️\n@ENGIEgroup @ENGIEInnov @engieimpact @ENGIEpartFR #JAgisAvecENGIE https://t.co/eoCkTElVDN
1,80643E+18;SMoncompte25831;SAV Moncompte;2024-06-27 22:35:12 +02:00;Bonus - Merci @ENGIEpartFR @ENGIEpartSAV #MonPilotageElec #JAgisAvecENGIE https://t.co/JpnltDhi0g
1,80668E+18;Malika_CK;Malika Dlr;2024-06-28 15:41:03 +02:00;Quelqu'un sait comment contacter un responsable chez @ENGIEpartFR @ENGIEgroup ? Jamais disponible quand on parle aux conseillers 🤔🤷
1,80786E+18;CptBaroud;Gurvan 🇫🇷;2024-07-01 21:32:28 +02:00;@ENGIEpartFR contrat souscris pour le 20/06/2024 nous sommel e 01/07/2024 et je n'ai tjr rien c'est honteux !
1,80797E+18;latigede88;Latige de88;2024-07-02 04:56:47 +02:00;@ENGIEpartFR c'est la galère chez vous j'ai résilié mes deux contrats le 27 juin et je reçois aujourd'hui un nouvel échéancier qui se met en route pour le mois d'août c'est juste fou
1,80878E+18;gigirmc;Jean-Jacques Robin ن;2024-07-04 10:14:07 +02:00;@ENGIEgroup, @ENGIEpartFR \nVoici le courrier que vous adresse Engie, courrier à la fois lamentable sur la forme et très  contestable sur le fond. Incapable de rédiger dans un bon français, il vous conseille de rester tranquillement chez vous lorsque il vous doivent presque 6000 € sur une facture qui est en attente depuis plus d’un mois, alors qu’ils s’engagent à régler sous 15 jours ce genre de litige . Un nouveau délai va donc courir à partir de maintenant sans se poser la question de savoir si la personne concernée a réellement besoin de cet argent sur son compte en banque. Les petits hommes gris, tous ces gens qui se réfugient derrière des grandes sociétés, n’ont aucune considération pour ceux qui les font vivre.
1,80898E+18;damienbibide;Damien83;2024-07-04 23:40:36 +02:00;Même consommation électrique sur 2 années entières et… ma facture a doublée !! On est sur quel niveau d’enculade là? Merci @BrunoLeMaire @ENGIEpartFR 😤😤 https://t.co/NklgLGy7Ku
1,80965E+18;pharaon_alain;alain🔺🔺🔺👁🌍✨;2024-07-06 19:52:51 +02:00;Merci à @ENGIEpartFR  le gaz devient un luxe.abonnement plus chers que la consommation.chercher erreur 😩 https://t.co/KxkqyIus4u
1,81004E+18;JacksGrimaldi7;Bella 🧲 Mars;2024-07-07 22:01:37 +02:00;@ENGIEpartFR @ClaireCreation @HECParis @Artefact_France @IngridLabuzan @bymaddyness Depuis decembre j attends un cheque de remboursement d un trop payé #Engie C est pour quand ?
1,81063E+18;MDHauCombat;Maître D'hôtel Extra En Detresse!;2024-07-09 12:44:26 +02:00;@ENGIEpartFR @CoopSecuDefense \nCe fournisseur d électricité sont des voleurs ! \n1400 euros en 2 mois de factures et surtout ne pouvant donner aucune explications c est terrible .\n#nepasprendreengie
